Chemical name,Use,Formulated product name,% a.i. (%),Application type,Seed treatment formulation name,Maximum seeding rate per use (lbs/A),Crop Use,Row spacing (inch),Bandwidth (inch),% Incorporated (%),Density of product (lbs/gal),Foliar dissipation half-life (days),Number of Applications,Rate,Number of Day,Avian LD50 (mg/kg-bw),Test species (Avian LD50),Weight (g),Avian LC50 (mg/kg-diet),Test species (Avian LC50),Weight (g),Avian NOAEC (mg/kg-diet),Test species (Avian NOAEC),Weight (g),Avian NOAEL (mg/kg-bw),Test species (Avian NOAEL),Weight (g),Body weight of assessed bird small (g),Body weight of assessed bird medium (g),Body weight of assessed bird large (g),Mineau scaling factor,Mammalian LD50 (mg/kg-bw),Mammalian LC50 (mg/kg-diet),Mammalian NOAEC (mg/kg-diet),Mammalian NOAEL (mg/kg-bw),Body weight of assessed mammal small (g),Body weight of assessed mammal medium (g),Body weight of assessed mammal large (g),Body weight of tested mammal (g),EEC_diet_SG_BL_out_exp,EEC_diet_TG_BL_out_exp,EEC_diet_BP_BL_out_exp,EEC_diet_FR_BL_out_exp,EEC_diet_AR_BL_out_exp,EEC_dose_bird_SG_BL_sm_out_exp,EEC_dose_bird_SG_BL_md_out_exp,EEC_dose_bird_SG_BL_lg_out_exp,EEC_dose_bird_TG_BL_sm_out_exp,EEC_dose_bird_TG_BL_md_out_exp,EEC_dose_bird_TG_BL_lg_out_exp,EEC_dose_bird_BP_BL_sm_out_exp,EEC_dose_bird_BP_BL_md_out_exp,EEC_dose_bird_BP_BL_lg_out_exp,EEC_dose_bird_FP_BL_sm_out_exp,EEC_dose_bird_FP_BL_md_out_exp,EEC_dose_bird_FP_BL_lg_out_exp,EEC_dose_bird_AR_BL_sm_out_exp,EEC_dose_bird_AR_BL_md_out_exp,EEC_dose_bird_AR_BL_lg_out_exp,EEC_dose_bird_SE_BL_sm_out_exp,EEC_dose_bird_SE_BL_md_out_exp,EEC_dose_bird_SE_BL_lg_out_exp,ARQ_bird_SG_BL_sm_out_exp,ARQ_bird_SG_BL_md_out_exp,ARQ_bird_SG_BL_lg_out_exp,ARQ_bird_TG_BL_sm_out_exp,ARQ_bird_TG_BL_md_out_exp,ARQ_bird_TG_BL_lg_out_exp,ARQ_bird_BP_BL_sm_out_exp,ARQ_bird_BP_BL_md_out_exp,ARQ_bird_BP_BL_lg_out_exp,ARQ_bird_FP_BL_sm_out_exp,ARQ_bird_FP_BL_md_out_exp,ARQ_bird_FP_BL_lg_out_exp,ARQ_bird_AR_BL_sm_out_exp,ARQ_bird_AR_BL_md_out_exp,ARQ_bird_AR_BL_lg_out_exp,ARQ_bird_SE_BL_sm_out_exp,ARQ_bird_SE_BL_md_out_exp,ARQ_bird_SE_BL_lg_out_exp,ARQ_diet_bird_SG_A_BL_out_exp,ARQ_diet_bird_SG_C_BL_out_exp,ARQ_diet_bird_TG_A_BL_out_exp,ARQ_diet_bird_TG_C_BL_out_exp,ARQ_diet_bird_BP_A_BL_out_exp,ARQ_diet_bird_BP_C_BL_out_exp,ARQ_diet_bird_FP_A_BL_out_exp,ARQ_diet_bird_FP_C_BL_out_exp,ARQ_diet_bird_AR_A_BL_out_exp,ARQ_diet_bird_AR_C_BL_out_exp,EEC_dose_mamm_SG_sm_BL_out_exp,EEC_dose_mamm_SG_md_BL_out_exp,EEC_dose_mamm_SG_lg_BL_out_exp,EEC_dose_mamm_TG_sm_BL_out_exp,EEC_dose_mamm_TG_md_BL_out_exp,EEC_dose_mamm_TG_lg_BL_out_exp,EEC_dose_mamm_BP_sm_BL_out_exp,EEC_dose_mamm_BP_md_BL_out_exp,EEC_dose_mamm_BP_lg_BL_out_exp,EEC_dose_mamm_FP_sm_BL_out_exp,EEC_dose_mamm_FP_md_BL_out_exp,EEC_dose_mamm_FP_lg_BL_out_exp,EEC_dose_mamm_AR_sm_BL_out_exp,EEC_dose_mamm_AR_md_BL_out_exp,EEC_dose_mamm_AR_lg_BL_out_exp,EEC_dose_mamm_SE_sm_BL_out_exp,EEC_dose_mamm_SE_md_BL_out_exp,EEC_dose_mamm_SE_lg_BL_out_exp,ARQ_dose_mamm_SG_sm_BL_out_exp,CRQ_dose_mamm_SG_sm_BL_out_exp,ARQ_dose_mamm_SG_md_BL_out_exp,CRQ_dose_mamm_SG_md_BL_out_exp,ARQ_dose_mamm_SG_lg_BL_out_exp,CRQ_dose_mamm_SG_lg_BL_out_exp,ARQ_dose_mamm_TG_sm_BL_out_exp,CRQ_dose_mamm_TG_sm_BL_out_exp,ARQ_dose_mamm_TG_md_BL_out_exp,CRQ_dose_mamm_TG_md_BL_out_exp,ARQ_dose_mamm_TG_lg_BL_out_exp,CRQ_dose_mamm_TG_lg_BL_out_exp,ARQ_dose_mamm_BP_sm_BL_out_exp,CRQ_dose_mamm_BP_sm_BL_out_exp,ARQ_dose_mamm_BP_md_BL_out_exp,CRQ_dose_mamm_BP_md_BL_out_exp,ARQ_dose_mamm_BP_lg_BL_out_exp,CRQ_dose_mamm_BP_lg_BL_out_exp,ARQ_dose_mamm_FP_sm_BL_out_exp,CRQ_dose_mamm_FP_sm_BL_out_exp,ARQ_dose_mamm_FP_md_BL_out_exp,CRQ_dose_mamm_FP_md_BL_out_exp,ARQ_dose_mamm_FP_lg_BL_out_exp,CRQ_dose_mamm_FP_lg_BL_out_exp,ARQ_dose_mamm_AR_sm_BL_out_exp,CRQ_dose_mamm_AR_sm_BL_out_exp,ARQ_dose_mamm_AR_md_BL_out_exp,CRQ_dose_mamm_AR_md_BL_out_exp,ARQ_dose_mamm_AR_lg_BL_out_exp,CRQ_dose_mamm_AR_lg_BL_out_exp,ARQ_dose_mamm_SE_sm_BL_out_exp,CRQ_dose_mamm_SE_sm_BL_out_exp,ARQ_dose_mamm_SE_md_BL_out_exp,CRQ_dose_mamm_SE_md_BL_out_exp,ARQ_dose_mamm_SE_lg_BL_out_exp,CRQ_dose_mamm_SE_lg_BL_out_exp,ARQ_diet_mamm_SG_BL_out_exp,CRQ_diet_mamm_SG_BL_out_exp,ARQ_diet_mamm_TG_BL_out_exp,CRQ_diet_mamm_TG_BL_out_exp,ARQ_diet_mamm_BP_BL_out_exp,CRQ_diet_mamm_BP_BL_out_exp,ARQ_diet_mamm_FP_BL_out_exp,CRQ_diet_mamm_FP_BL_out_exp,ARQ_diet_mamm_AR_BL_out_exp,CRQ_diet_mamm_AR_BL_out_exp,LD50_bl_bird_sm_out_exp,LD50_bl_mamm_sm_out_exp,LD50_bl_bird_md_out_exp,LD50_bl_mamm_md_out_exp,LD50_bl_bird_lg_out_exp,LD50_bl_mamm_lg_out_exp,sa_bird_1_s_out_exp,sa_bird_2_s_out_exp,sc_bird_s_out_exp,sa_mamm_1_s_out_exp,sa_mamm_2_s_out_exp,sc_mamm_s_out_exp,sa_bird_1_m_out_exp,sa_bird_2_m_out_exp,sc_bird_m_out_exp,sa_mamm_1_m_out_exp,sa_mamm_2_m_out_exp,sc_mamm_m_out_exp,sa_bird_1_l_out_exp,sa_bird_2_l_out_exp,sc_bird_l_out_exp,sa_mamm_1_l_out_exp,sa_mamm_2_l_out_exp,sc_mamm_l_out_exp
Acephate,Corn,NA,100,Broadcast-Liquid,NA,0,NA,0,0,0,8.33,8.2,3,"4,4,4","0,3,6",109,Bobwhite quail,178,718,Bobwhite quail,178,5,Bobwhite quail,178,,Bobwhite quail,178,20,100,1000,1.15,321,,50,2.5,15,35,1000,350,2283.07,1046.41,1284.23,142.69,894.2,2600.19,1482.74,663.84,1191.75,679.59,304.26,1462.61,834.04,373.41,162.51,92.67,41.49,1018.41,580.74,260,36.11,20.59,9.22,33.1121,14.8321,4.7011,15.1764,6.798,2.1547,18.6256,8.343,2.6444,2.0695,0.927,0.2938,12.9689,5.8092,1.8413,0.4599,0.206,0.0653,3.1798,456.6145,1.4574,209.2816,1.7886,256.8456,0.1987,28.5384,1.2454,178.8407,2176.7347,1504.4149,348.8039,997.6701,689.5235,159.8684,1224.4133,846.2334,196.2022,136.0459,94.0259,21.8002,852.5544,589.2292,136.6148,30.2324,20.8947,4.8445,3.0854,396.1606,2.6355,338.3979,1.4127,181.3946,1.4141,181.5736,1.2079,155.099,0.6475,83.1392,1.7355,222.8403,1.4825,190.3488,0.7947,102.0344,0.1928,24.76,0.1647,21.1499,0.0883,11.3372,1.2084,155.1629,1.0322,132.5392,0.5533,71.0462,0.0429,5.5022,0.0366,4.7,0.0196,2.5194,N/A,45.6614,N/A,20.9282,N/A,25.6846,N/A,2.8538,N/A,17.8841,26.5209,3.9359,4.1665,2.0848,0.295,0.1687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acephate,Corn,NA,100,Seed Treatment,NA,33.19,"corn, all or unspecified",0,0,0,8.33,8.2,1,4,0,109,Bobwhite quail,178,718,Bobwhite quail,178,5,Bobwhite quail,178,,Bobwhite quail,178,20,100,1000,1.15,321,,50,2.5,15,35,1000,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.389769981,0.574013256,520.625,0.781752171,0.085188197,100.3769788,3.758062702,0.090179208,520.625,0.667767709,0.045122883,85.74137381,1.191143327,0.006384199,520.625,0.357949756,0.003651303,45.96074863
