1830.0,4.086980729,75.27,0.0006861944899421312
1831.0,99.11263035,74.51,0.0006861944899421312
1832.0,195.552151,74.52,0.0006861944899421312
1833.0,292.436618,74.52,0.0006861944899421312
1834.0,399.6752719,74.52,0.0006861944899421312
1835.0,496.6160506,74.52,0.0006861944899421312
1836.0,592.7468133,74.52,0.0006861944899421312
1837.0,688.4069814,74.52,0.0006861944899421312
1838.0,794.0240857,74.52,0.0006861944899421312
1839.0,890.7745354,74.52,0
1840.0,979.687506,74.52,0.000678026923441648
1841.0,1079.24201,73.75,0.000678026923441648
1842.0,1161.710541,73.75,0.000678026923441648
1843.0,1254.879189,73.75,0.000678026923441648
1844.0,1354.874004,73.75,0.000678026923441648
1845.0,1454.96771,73.75,0.000678026923441648
1846.0,1557.005364,73.75,0.000678026923441648
1847.0,1651.877045,73.75,0.000678026923441648
1848.0,1740.113201,73.75,0.000678026923441648
1849.0,1836.065445,73.75,0.000678026923441648
1850.0,1912.376274,73.75,0.000678026923441648
1851.0,1999.615117,73.75,0.000678026923441648
1852.0,2079.145352,73.75,0.000678026923441648
1853.0,2160.055761,73.75,0.000678026923441648
1854.0,2260.076475,73.75,0
1855.0,2355.027947,73.75,0.0005631909851216545
1856.0,2458.922194,72.99,0.0005631909851216545
1857.0,2550.261218,72.99,0.0005631909851216545
1858.0,2650.571684,72.99,0.0005631909851216545
1859.0,2747.385408,73.3,0.0005631909851216545
1860.0,2851.277479,73.3,0.0005631909851216545
1861.0,2944.343345,73.3,0.0005631909851216545
1862.0,3042.903935,73.29,0.0005631909851216545
1863.0,3143.182965,72.99,0.0005631909851216545
1864.0,3239.924405,72.99,0.0005631909851216545
1865.0,3336.761348,72.99,0.0005631909851216545
1866.0,3442.692022,72.99,0.0005631909851216545
1867.0,3532.053934,72.99,0.0005631909851216545
1868.0,3635.944387,72.99,0.0005631909851216545
1869.0,3736.34573,72.99,0.0005631909851216545
1870.0,3829.885144,72.99,0.0005631909851216545
1871.0,3913.603999,72.99,0.0005631909851216545
1872.0,4001.181867,72.99,0.0005631909851216545
1873.0,4090.035705,72.99,0.0005631909851216545
1874.0,4181.000647,73.77,0
1875.0,4284.45085,77.48,0.03503106484768566
1876.0,4366.691285,76.18,0.058409014164082305
1877.0,4434.317833,72.23,0.058409014164082305
1878.0,4511.49131,72.23,0.058409014164082305
1879.0,4615.84041,72.23,0.058409014164082305
1880.0,4702.902151,72.23,0.058409014164082305
1881.0,4798.272577,72.23,0.058409014164082305
1882.0,4902.990019,72.23,0.058409014164082305
1883.0,4998.489465,72.23,0.058409014164082305
1884.0,5094.043538,72.23,0.058409014164082305
1885.0,5184.637957,72.23,0.058409014164082305
1886.0,5256.524719,72.33,0.058409014164082305
1887.0,5303.842973,72.23,0.058409014164082305
1888.0,5343.280957,72.22,0.058409014164082305
1889.0,5382.271391,72.23,0
1890.0,5434.198855,72.23,0.00047244357414899345
1891.0,5478.03395,71.47,0.00047244357414899345
1892.0,5523.206083,71.47,0.00047244357414899345
1893.0,5558.846905,71.47,0.00047244357414899345
1894.0,5596.023566,71.47,0.00047244357414899345
1895.0,5624.160587,71.47,0.00047244357414899345
1896.0,5654.066969,71.47,0.00047244357414899345
1897.0,5686.323141,71.47,0.00047244357414899345
1898.0,5719.517257,71.47,0.00047244357414899345
1899.0,5754.689825,71.47,0.00047244357414899345
1900.0,5800.705567,71.47,0.00047244357414899345
1901.0,5848.337954,71.47,0.00047244357414899345
1902.0,5935.374668,71.47,0.00047244357414899345
1903.0,6022.642173,71.47,0.00047244357414899345
1904.0,6119.589796,71.47,0.00047244357414899345
1905.0,6216.657099,71.47,0.00047244357414899345
1906.0,6313.838562,71.47,0.00047244357414899345
1907.0,6410.538896,71.47,0.00047244357414899345
1908.0,6516.336621,71.47,0.00047244357414899345
1909.0,6612.055525,71.59,0.00047244357414899345
1910.0,6698.275725,71.47,0.00047244357414899345
1911.0,6794.159295,71.47,0.00047244357414899345
1912.0,6890.340351,71.47,0.00047244357414899345
1913.0,6986.73771,71.47,0.00047244357414899345
1914.0,7092.79636,71.47,0.00047244357414899345
1915.0,7189.309215,71.47,0.00047244357414899345
1916.0,7285.907978,71.47,0.00047244357414899345
1917.0,7373.279857,71.47,0.00047244357414899345
1918.0,7470.397749,71.47,0.00047244357414899345
1919.0,7558.052164,71.47,0
1920.0,7655.524475,71.47,0.000512539868050173
1921.0,7752.84162,70.71,0.000512539868050173
1922.0,7850.244396,70.71,0.000512539868050173
1923.0,7946.646792,70.71,0.000512539868050173
1924.0,8042.717152,70.71,0.000512539868050173
1925.0,8139.126415,70.71,0.000512539868050173
1926.0,8244.864033,70.71,0.000512539868050173
1927.0,8340.415172,70.71,0.000512539868050173
1928.0,8436.086369,70.71,0.000512539868050173
1929.0,8522.034577,70.71,0.000512539868050173
1930.0,8607.906687,70.71,0.000512539868050173
1931.0,8655.504819,70.71,0.000512539868050173
1932.0,8684.623164,70.71,0.000512539868050173
1933.0,8724.452933,70.71,0.000512539868050173
1934.0,8765.055386,70.71,0.000512539868050173
1935.0,8806.867275,70.71,0.000512539868050173
1936.0,8877.215929,70.71,0.000512539868050173
1937.0,8948.030656,70.71,0.000512539868050173
