91,0,21.8,15.48,12.5469886
92,0,20.6,16.92,12.58758511
93,0,10.5,22.32,12.62809696
94,0,13,20.16,12.66851825
95,0,19.4,19.8,12.70884296
96,0.51,16.8,19.8,12.74906494
97,0,11.1,15.12,12.78917792
98,0,12.6,15.12,12.8291755
99,0,16.4,19.44,12.8690511
100,1.6,18.5,26.28,12.908798
101,0,13.6,25.92,12.94840931
102,0,12.1,18.36,12.98787797
103,0,14.2,16.92,13.02719672
104,0.13,18.3,14.4,13.06635811
105,0.13,19.2,14.4,13.10535451
106,0,21.2,11.16,13.14417807
107,0,24,21.96,13.1828207
108,0,13.6,24.12,13.22127413
109,0,13.2,20.16,13.25952984
110,0,18.5,15.12,13.29757907
111,0,18.4,18.36,13.33541285
112,0,21.5,11.52,13.37302193
113,0,21.7,9.72,13.41039685
114,0,23.1,12.6,13.44752786
115,0,24,11.16,13.48440498
116,0,24.6,12.96,13.52101796
117,0,24.3,15.84,13.5573563
118,3.1,17.7,20.52,13.59340923
119,0,19.2,13.32,13.62916573
120,0,23.4,15.84,13.66461451
121,0,26.8,17.64,13.69974403
122,0,26.8,15.12,13.73454247
123,0,24.5,20.16,13.76899778
124,0.1,23.3,15.12,13.80309764
125,0.89,21.1,20.16,13.8368295
126,0,15.9,12.96,13.87018056
127,0,18.7,15.12,13.90313779
128,0,19.7,12.6,13.93568792
129,1.07,17,17.64,13.9678175
130,0.18,19.7,27.72,13.99951283
131,0,18.7,10.8,14.03076004
132,0,22.2,17.64,14.06154508
133,0,21.8,17.64,14.09185371
134,0,25.4,11.16,14.12167155
135,0,26.3,15.48,14.15098409
136,0,27.2,18.36,14.17977669
137,0.74,24,21.96,14.20803461
138,0,22.1,12.6,14.23574303
139,0,23.3,15.84,14.26288706
140,1.24,24.7,19.08,14.28945178
141,0.53,23.3,19.08,14.31542227
142,0,20.7,21.6,14.34078358
143,0,18.5,12.24,14.36552084
144,0,21.4,9.36,14.38961921
145,0,23.9,12.24,14.41306395
146,0,25,14.4,14.43584044
147,0.08,24.3,14.76,14.45793419
148,0.15,22.4,7.2,14.47933091
149,0,21.4,21.96,14.50001651
150,0,22.6,10.08,14.51997711
151,0,23.1,12.96,14.53919914
152,0,21.9,9.72,14.5576693
153,0.64,20.6,11.16,14.57537464
154,2.34,24.6,15.48,14.59230254
155,0,25.6,17.28,14.60844082
156,0,23.6,13.32,14.6237777
157,0,25.9,10.08,14.63830184
158,0,29.1,10.44,14.65200242
159,0,30,11.52,14.66486911
160,1.93,27.5,16.92,14.67689213
161,0,28.1,16.92,14.68806227
162,0,26.3,10.08,14.69837092
163,0,25.2,12.24,14.70781009
164,0,25.2,10.8,14.71637243
165,0,28.5,14.04,14.72405125
166,0,29.5,18.72,14.73084056
167,0,24,16.92,14.73673507
168,0,26.1,10.44,14.74173019
169,0,29.4,12.24,14.74582208
170,0,30.3,14.4,14.74900766
171,0,30,9,14.75128456
172,0,31.2,15.12,14.75265123
173,0,29.4,15.84,14.75310682
174,0,26.4,20.88,14.75265131
175,0,26.1,15.48,14.75128541
176,0,27.3,13.32,14.7490106
177,0,27.3,12.6,14.74582914
178,0,28.9,10.44,14.74174404
179,0,30,12.96,14.73675903
180,0,31,10.44,14.73087861
181,0,32,15.12,14.72410798
182,0,31.4,16.92,14.71645304
183,0,30.4,12.96,14.70792039
184,0,28.6,15.84,14.69851729
185,0,29.4,11.52,14.68825165
186,0,31.3,15.84,14.677132
187,0,32.7,14.04,14.66516747
188,0,32.6,15.12,14.65236775
189,2.87,30.7,13.68,14.63874308
190,0,30.3,12.96,14.62430424
191,0,32.2,11.52,14.60906246
192,0,30.4,19.8,14.59302946
193,0.33,25.9,19.44,14.57621736
194,2.06,25.6,17.28,14.55863871
195,1.55,24.1,16.2,14.54030638
196,0,26.2,13.32,14.52123362
197,0,27.5,6.48,14.50143395
198,0.64,25.9,10.08,14.48092117
199,0,25.1,10.08,14.45970933
200,1.4,23.6,9.72,14.43781266
201,6.48,24,11.52,14.41524561
202,0,27.2,12.24,14.39202275
203,0,27.4,13.68,14.36815877
204,0.25,27.7,14.76,14.34366847
205,0,27.9,7.92,14.31856668
206,0,25.1,17.28,14.29286831
207,0,27.5,14.76,14.26658825
208,0,27.2,15.12,14.23974139
209,0,26.9,15.12,14.21234257
210,0,28.2,11.52,14.1844066
211,0,29.4,11.16,14.15594818
212,0,30.1,13.32,14.12698193
213,0.03,25.9,10.08,14.09752234
214,0.08,25.8,10.44,14.06758376
215,0,28,5.76,14.0371804
216,0,28.9,14.4,14.00632631
217,1.32,28.5,14.04,13.97503533
218,0,28.3,11.16,13.94332113
219,0,27.8,10.44,13.91119715
220,0.08,23.8,12.96,13.87867665
221,3.56,25.9,12.24,13.84577264
222,0.64,25.5,9,13.81249788
223,0,27.3,3.6,13.77886493
224,0,28,7.2,13.74488607
225,0,28.5,9.36,13.71057335
226,0.13,27.9,9.72,13.67593854
227,0,28.8,7.92,13.64099318
228,0,29.6,11.52,13.60574851
229,0,28.8,12.24,13.57021555
230,0,30,8.28,13.53440503
231,0,30.3,10.44,13.49832742
232,0,30.4,7.92,13.46199293
233,0.89,29.7,10.8,13.4254115
234,4.47,24.9,10.44,13.38859284
235,0.89,24.8,7.92,13.35154637
236,0,26.6,7.92,13.31428127
237,0,27.2,10.08,13.27680647
238,0,28.7,9,13.23913067
239,0,30.2,8.64,13.20126232
240,0,31,3.6,13.16320962
241,0.05,30.9,9.72,13.12498056
242,2.18,26.6,11.88,13.08658292
243,1.47,24.5,14.76,13.04802424
244,0,26.8,15.48,13.00931187
245,0,29,9.36,12.97045294
246,0,29.6,9.72,12.93145441
247,0,26.4,15.48,12.89232304
248,0,26.8,10.08,12.8530654
249,0,29.3,7.56,12.81368793
250,0.18,30,9.36,12.77419686
251,0,30.9,10.44,12.73459831
252,0.03,26.7,9.36,12.69489824
253,0,27.4,10.44,12.65510246
254,1.85,26.6,11.52,12.61521667
255,0,26.8,10.08,12.57524647
256,0.86,26,9.72,12.53519732
257,2.87,23,12.6,12.49507461
258,0,26.7,17.28,12.45488363
259,0,24.2,16.56,12.41462959
260,0,23,15.12,12.37431765
261,0,21,15.48,12.3339529
262,0,24.1,12.24,12.29354037
263,0,28,14.04,12.25308509
264,0,26.7,10.08,12.21259202
265,2.18,25.2,20.16,12.17206613
266,0,19.6,20.16,12.13151238
267,0,16.4,8.28,12.09093573
268,0,19,14.04,12.05034117
269,0,22.2,12.24,12.00973369
270,0,23.8,9.36,11.96911834
271,0,23.2,11.52,11.92850022
272,0,22.5,10.8,11.88788446
273,0.03,22.3,9,11.84727629
274,0,24.1,11.52,11.806681
275,0,23.5,9,11.76610399
276,0,23.7,10.8,11.72555075
277,0.71,22.1,18.36,11.68502688
278,0,22.4,8.64,11.64453813
279,0,22.3,10.8,11.60409036
280,0,22.7,9.72,11.56368958
281,0,25.5,9.36,11.52334197
282,0.18,23.9,12.24,11.48305388
283,0,20.5,14.4,11.44283183
284,1.17,19.6,14.4,11.40268254
285,4.75,21,15.12,11.36261294
286,0,20.9,14.4,11.32263015
287,0,20.1,10.8,11.28274154
288,0,22.2,11.16,11.24295471
289,0,21.5,15.12,11.2032775
290,0,21.7,12.96,11.16371801
291,0.18,21.1,22.68,11.1242846
292,0,14.4,10.44,11.08498592
293,0,15.2,16.56,11.04583089
294,0.53,18.6,13.68,11.00682875
295,5.21,18.6,10.08,10.96798902
296,0.33,19,16.92,10.92932154
297,0,17.6,8.64,10.89083648
298,0.08,11,22.68,10.85254433
299,0,12.3,13.32,10.81445592
300,0,12.4,9,10.77658242
301,0,16.8,15.12,10.73893535
302,0,14.1,13.32,10.70152659
303,0,15.4,9.36,10.66436836
304,0,18,7.56,10.62747325
305,0,19.1,10.08,10.59085423
306,0,18.9,7.92,10.5545246
307,0,19.5,7.2,10.51849806
308,0,19.7,8.64,10.48278865
309,0.33,20.4,21.6,10.44741078
310,0,15.3,6.12,10.41237924
311,0,16.9,10.08,10.37770913
312,0,12.1,19.44,10.34341595
313,3.02,6.6,24.12,10.3095155
314,0.03,12.4,25.56,10.27602393
315,0,15.2,15.48,10.24295772
316,0,18.4,20.88,10.21033366
317,0,17.5,9,10.17816881
318,0,16.1,12.6,10.14648053
319,0,15.8,6.84,10.11528645
320,0,17.3,16.56,10.08460442
321,0,15.1,13.32,10.05445253
322,0,12.4,10.08,10.02484906
323,0,14.4,13.68,9.995812465
324,0,18.6,10.44,9.967361343
325,0,16.3,8.64,9.939514408
326,0,15.9,11.16,9.912290461
327,0,17.1,18.36,9.885708355
328,0,15.7,12.6,9.859786957
329,0,18.8,16.92,9.834545118
330,0,17.7,10.44,9.810001631
331,0,19,14.76,9.786175191
332,0.1,22.6,23.4,9.763084354
333,0.03,11.5,21.96,9.740747496
334,0,8.9,11.88,9.719182768
335,0,10.6,9.72,9.698408051
336,0,16.7,13.68,9.678440912
337,2.59,16.5,17.28,9.659298555
338,0,6.3,23.04,9.640997778
339,0,8.2,14.4,9.623554924
340,0,10.7,14.4,9.606985834
341,0.38,7.1,9.36,9.591305802
342,0.03,9.8,11.52,9.576529526
343,0,11.2,8.28,9.562671067
344,0,14.6,15.84,9.549743802
345,0,14.8,11.52,9.537760383
346,0,12.5,11.88,9.526732693
347,0,14.8,12.96,9.516671809
348,0.05,10.2,21.96,9.507587964
349,0.03,7.3,5.76,9.499490514
350,0,15.3,17.28,9.4923879
351,0,12.6,11.16,9.486287625
352,0.66,18.3,23.04,9.481196225
353,0,13,10.08,9.477119243
354,1.45,8.1,23.4,9.474061213
355,0.15,8.5,13.32,9.472025642
356,0,13.8,10.44,9.471014997
357,1.5,19.6,22.68,9.471030694
358,0,1.8,25.56,9.472073099
359,0,2.6,10.44,9.47414152
360,0,6,9.36,9.47723421
361,0.2,1.6,19.08,9.481348378
362,0.05,4.9,10.8,9.486480195
363,0.2,8.2,10.08,9.49262481
364,0.89,15.2,16.56,9.499776363
365,0.15,9.9,15.84,9.507928013
